,cand_nm,census_region,contb_receipt_dt_format,contb_receipt_amt
965,"Obama, Barack",Northeast,2012-03-11 00:00:00,79509.39
966,"Obama, Barack",Northeast,2012-03-12 00:00:00,145438.99
967,"Obama, Barack",Northeast,2012-03-13 00:00:00,155817.99
968,"Obama, Barack",Northeast,2012-03-14 00:00:00,131589.89
969,"Obama, Barack",Northeast,2012-03-15 00:00:00,127142.75
970,"Obama, Barack",Northeast,2012-03-16 00:00:00,170526.65
971,"Obama, Barack",Northeast,2012-03-17 00:00:00,34191.75
972,"Obama, Barack",Northeast,2012-03-18 00:00:00,76086.75
973,"Obama, Barack",Northeast,2012-03-19 00:00:00,82525.62
974,"Obama, Barack",Northeast,2012-03-20 00:00:00,108640.22
975,"Obama, Barack",Northeast,2012-03-21 00:00:00,96953.0
976,"Obama, Barack",Northeast,2012-03-22 00:00:00,109921.3
977,"Obama, Barack",Northeast,2012-03-23 00:00:00,101845.5
978,"Obama, Barack",Northeast,2012-03-24 00:00:00,43688.0
979,"Obama, Barack",Northeast,2012-03-25 00:00:00,39841.0
980,"Obama, Barack",Northeast,2012-03-26 00:00:00,211581.19999999998
981,"Obama, Barack",Northeast,2012-03-27 00:00:00,269326.42
982,"Obama, Barack",Northeast,2012-03-28 00:00:00,264769.88
983,"Obama, Barack",Northeast,2012-03-29 00:00:00,255459.88
984,"Obama, Barack",Northeast,2012-03-30 00:00:00,436298.01
985,"Obama, Barack",Northeast,2012-03-31 00:00:00,609995.7200000001
986,"Obama, Barack",Northeast,2012-04-01 00:00:00,45265.649999999994
987,"Obama, Barack",Northeast,2012-04-02 00:00:00,70400.92000000001
988,"Obama, Barack",Northeast,2012-04-03 00:00:00,87311.0
989,"Obama, Barack",Northeast,2012-04-04 00:00:00,52817.5
990,"Obama, Barack",Northeast,2012-04-05 00:00:00,82165.19
991,"Obama, Barack",Northeast,2012-04-06 00:00:00,104387.01999999999
992,"Obama, Barack",Northeast,2012-04-07 00:00:00,15262.5
993,"Obama, Barack",Northeast,2012-04-08 00:00:00,21309.5
994,"Obama, Barack",Northeast,2012-04-09 00:00:00,148318.0
995,"Obama, Barack",Northeast,2012-04-10 00:00:00,86105.05
996,"Obama, Barack",Northeast,2012-04-11 00:00:00,77479.5
997,"Obama, Barack",Northeast,2012-04-12 00:00:00,88283.75
998,"Obama, Barack",Northeast,2012-04-13 00:00:00,151440.5
999,"Obama, Barack",Northeast,2012-04-14 00:00:00,31881.0
1000,"Obama, Barack",Northeast,2012-04-15 00:00:00,37474.0
1001,"Obama, Barack",Northeast,2012-04-16 00:00:00,94749.28
1002,"Obama, Barack",Northeast,2012-04-17 00:00:00,91165.5
1003,"Obama, Barack",Northeast,2012-04-18 00:00:00,97818.25
1004,"Obama, Barack",Northeast,2012-04-19 00:00:00,141251.7
1005,"Obama, Barack",Northeast,2012-04-20 00:00:00,124673.0
1006,"Obama, Barack",Northeast,2012-04-21 00:00:00,78207.62
1007,"Obama, Barack",Northeast,2012-04-22 00:00:00,44137.0
1008,"Obama, Barack",Northeast,2012-04-23 00:00:00,168313.94
1009,"Obama, Barack",Northeast,2012-04-24 00:00:00,199248.87
1010,"Obama, Barack",Northeast,2012-04-25 00:00:00,152308.5
1011,"Obama, Barack",Northeast,2012-04-26 00:00:00,121598.61
1012,"Obama, Barack",Northeast,2012-04-27 00:00:00,169827.11
1013,"Obama, Barack",Northeast,2012-04-28 00:00:00,104347.62
1014,"Obama, Barack",Northeast,2012-04-29 00:00:00,85203.0
1015,"Obama, Barack",Northeast,2012-04-30 00:00:00,694904.16
1016,"Obama, Barack",Northeast,2012-05-01 00:00:00,44940.0
1017,"Obama, Barack",Northeast,2012-05-02 00:00:00,40509.619999999995
1018,"Obama, Barack",Northeast,2012-05-03 00:00:00,30137.05
1019,"Obama, Barack",Northeast,2012-05-04 00:00:00,48126.39000000001
1020,"Obama, Barack",Northeast,2012-05-05 00:00:00,50788.78999999999
1021,"Obama, Barack",Northeast,2012-05-06 00:00:00,58055.76
1022,"Obama, Barack",Northeast,2012-05-07 00:00:00,87260.37000000001
1023,"Obama, Barack",Northeast,2012-05-08 00:00:00,130630.45
1024,"Obama, Barack",Northeast,2012-05-09 00:00:00,606800.11
1025,"Obama, Barack",Northeast,2012-05-10 00:00:00,583151.62
1026,"Obama, Barack",Northeast,2012-05-11 00:00:00,283250.82
1027,"Obama, Barack",Northeast,2012-05-12 00:00:00,55526.59
1028,"Obama, Barack",Northeast,2012-05-13 00:00:00,60716.07
1029,"Obama, Barack",Northeast,2012-05-14 00:00:00,219183.08000000002
1030,"Obama, Barack",Northeast,2012-05-15 00:00:00,299026.25
1031,"Obama, Barack",Northeast,2012-05-16 00:00:00,216212.0
1032,"Obama, Barack",Northeast,2012-05-17 00:00:00,221251.73
1033,"Obama, Barack",Northeast,2012-05-18 00:00:00,248206.84
1034,"Obama, Barack",Northeast,2012-05-19 00:00:00,73248.45
1035,"Obama, Barack",Northeast,2012-05-20 00:00:00,53628.5
1036,"Obama, Barack",Northeast,2012-05-21 00:00:00,348118.0
1037,"Obama, Barack",Northeast,2012-05-22 00:00:00,291834.13
1038,"Obama, Barack",Northeast,2012-05-23 00:00:00,224901.52
1039,"Obama, Barack",Northeast,2012-05-24 00:00:00,303247.89999999997
1040,"Obama, Barack",Northeast,2012-05-25 00:00:00,251193.24
1041,"Obama, Barack",Northeast,2012-05-26 00:00:00,80693.5
1042,"Obama, Barack",Northeast,2012-05-27 00:00:00,53165.62
1043,"Obama, Barack",Northeast,2012-05-28 00:00:00,92450.12
1044,"Obama, Barack",Northeast,2012-05-29 00:00:00,312438.57999999996
1045,"Obama, Barack",Northeast,2012-05-30 00:00:00,325668.02999999997
1046,"Obama, Barack",Northeast,2012-05-31 00:00:00,777186.3699999999
1047,"Obama, Barack",Northeast,2012-06-01 00:00:00,273496.44
1048,"Obama, Barack",Northeast,2012-06-02 00:00:00,55858.25
1049,"Obama, Barack",Northeast,2012-06-03 00:00:00,97045.75
1050,"Obama, Barack",Northeast,2012-06-04 00:00:00,266690.07
1051,"Obama, Barack",Northeast,2012-06-05 00:00:00,210352.0
1052,"Obama, Barack",Northeast,2012-06-06 00:00:00,257321.0
1053,"Obama, Barack",Northeast,2012-06-07 00:00:00,231388.75
1054,"Obama, Barack",Northeast,2012-06-08 00:00:00,291348.54000000004
1055,"Obama, Barack",Northeast,2012-06-09 00:00:00,62530.55
1056,"Obama, Barack",Northeast,2012-06-10 00:00:00,59499.83
1057,"Obama, Barack",Northeast,2012-06-11 00:00:00,289769.06
1058,"Obama, Barack",Northeast,2012-06-12 00:00:00,207330.3
1059,"Obama, Barack",Northeast,2012-06-13 00:00:00,341497.02
1060,"Obama, Barack",Northeast,2012-06-14 00:00:00,204741.24
1061,"Obama, Barack",Northeast,2012-06-15 00:00:00,177044.85
1062,"Obama, Barack",Northeast,2012-06-16 00:00:00,94640.92
1063,"Obama, Barack",Northeast,2012-06-17 00:00:00,109490.82
1064,"Obama, Barack",Northeast,2012-06-18 00:00:00,207764.45
1065,"Obama, Barack",Northeast,2012-06-19 00:00:00,169508.37
1066,"Obama, Barack",Northeast,2012-06-20 00:00:00,257177.33
1067,"Obama, Barack",Northeast,2012-06-21 00:00:00,240581.63
1068,"Obama, Barack",Northeast,2012-06-22 00:00:00,90618.12
1069,"Obama, Barack",Northeast,2012-06-23 00:00:00,97124.88
1070,"Obama, Barack",Northeast,2012-06-24 00:00:00,109791.74
1071,"Obama, Barack",Northeast,2012-06-25 00:00:00,244290.25
1072,"Obama, Barack",Northeast,2012-06-26 00:00:00,715684.25
1073,"Obama, Barack",Northeast,2012-06-27 00:00:00,351666.12
1074,"Obama, Barack",Northeast,2012-06-28 00:00:00,733474.5399999999
1075,"Obama, Barack",Northeast,2012-06-29 00:00:00,600145.0800000001
1076,"Obama, Barack",Northeast,2012-06-30 00:00:00,897098.12
1077,"Obama, Barack",Northeast,2012-07-01 00:00:00,160467.75
1078,"Obama, Barack",Northeast,2012-07-02 00:00:00,206659.97999999998
1079,"Obama, Barack",Northeast,2012-07-03 00:00:00,192993.09
1080,"Obama, Barack",Northeast,2012-07-04 00:00:00,62335.74000000001
1081,"Obama, Barack",Northeast,2012-07-05 00:00:00,224389.59000000003
1082,"Obama, Barack",Northeast,2012-07-06 00:00:00,218266.62
1083,"Obama, Barack",Northeast,2012-07-07 00:00:00,160031.25
1084,"Obama, Barack",Northeast,2012-07-08 00:00:00,80703.62
1085,"Obama, Barack",Northeast,2012-07-09 00:00:00,340825.25
1086,"Obama, Barack",Northeast,2012-07-10 00:00:00,507308.54000000004
1087,"Obama, Barack",Northeast,2012-07-11 00:00:00,233853.41999999998
1088,"Obama, Barack",Northeast,2012-07-12 00:00:00,166652.6
1089,"Obama, Barack",Northeast,2012-07-13 00:00:00,289712.93
1090,"Obama, Barack",Northeast,2012-07-14 00:00:00,123896.5
1091,"Obama, Barack",Northeast,2012-07-15 00:00:00,105576.77
1092,"Obama, Barack",Northeast,2012-07-16 00:00:00,320561.02
1093,"Obama, Barack",Northeast,2012-07-17 00:00:00,370235.05
1094,"Obama, Barack",Northeast,2012-07-18 00:00:00,333269.14
1095,"Obama, Barack",Northeast,2012-07-19 00:00:00,382320.06999999995
1096,"Obama, Barack",Northeast,2012-07-20 00:00:00,167050.63
1097,"Obama, Barack",Northeast,2012-07-21 00:00:00,63079.5
1098,"Obama, Barack",Northeast,2012-07-22 00:00:00,59360.5
1099,"Obama, Barack",Northeast,2012-07-23 00:00:00,282235.78
1100,"Obama, Barack",Northeast,2012-07-24 00:00:00,351426.88
1101,"Obama, Barack",Northeast,2012-07-25 00:00:00,291328.93
1102,"Obama, Barack",Northeast,2012-07-26 00:00:00,555456.31
1103,"Obama, Barack",Northeast,2012-07-27 00:00:00,336025.08
1104,"Obama, Barack",Northeast,2012-07-28 00:00:00,199497.29
1105,"Obama, Barack",Northeast,2012-07-29 00:00:00,179224.24
1106,"Obama, Barack",Northeast,2012-07-30 00:00:00,594413.0399999999
1107,"Obama, Barack",Northeast,2012-07-31 00:00:00,1113940.4
1108,"Obama, Barack",Northeast,2012-08-01 00:00:00,386310.22000000003
1109,"Obama, Barack",Northeast,2012-08-02 00:00:00,247209.88
1110,"Obama, Barack",Northeast,2012-08-03 00:00:00,269155.29
1111,"Obama, Barack",Northeast,2012-08-04 00:00:00,180586.9
1112,"Obama, Barack",Northeast,2012-08-05 00:00:00,189986.51
1113,"Obama, Barack",Northeast,2012-08-06 00:00:00,358435.24
1114,"Obama, Barack",Northeast,2012-08-07 00:00:00,420576.47
1115,"Obama, Barack",Northeast,2012-08-08 00:00:00,760279.13
1116,"Obama, Barack",Northeast,2012-08-09 00:00:00,368804.01
1117,"Obama, Barack",Northeast,2012-08-10 00:00:00,347182.72
1118,"Obama, Barack",Northeast,2012-08-11 00:00:00,360243.33999999997
1119,"Obama, Barack",Northeast,2012-08-12 00:00:00,232504.65999999997
1120,"Obama, Barack",Northeast,2012-08-13 00:00:00,482821.29
1121,"Obama, Barack",Northeast,2012-08-14 00:00:00,329104.24
1122,"Obama, Barack",Northeast,2012-08-15 00:00:00,335854.14
1123,"Obama, Barack",Northeast,2012-08-16 00:00:00,474287.39
1124,"Obama, Barack",Northeast,2012-08-17 00:00:00,525388.3200000001
1125,"Obama, Barack",Northeast,2012-08-18 00:00:00,223752.99
1126,"Obama, Barack",Northeast,2012-08-19 00:00:00,186747.05000000002
1127,"Obama, Barack",Northeast,2012-08-20 00:00:00,450223.51999999996
1128,"Obama, Barack",Northeast,2012-08-21 00:00:00,757762.91
1129,"Obama, Barack",Northeast,2012-08-22 00:00:00,391260.39
1130,"Obama, Barack",Northeast,2012-08-23 00:00:00,726283.81
1131,"Obama, Barack",Northeast,2012-08-24 00:00:00,531475.4400000001
1132,"Obama, Barack",Northeast,2012-08-25 00:00:00,216402.22999999998
1133,"Obama, Barack",Northeast,2012-08-26 00:00:00,262029.83999999997
1134,"Obama, Barack",Northeast,2012-08-27 00:00:00,654495.12
1135,"Obama, Barack",Northeast,2012-08-28 00:00:00,528867.17
1136,"Obama, Barack",Northeast,2012-08-29 00:00:00,687316.5099999999
1137,"Obama, Barack",Northeast,2012-08-30 00:00:00,1003472.2199999999
1138,"Obama, Barack",Northeast,2012-08-31 00:00:00,2959266.3000000003
1139,"Obama, Barack",Northeast,2012-09-01 00:00:00,379662.63
1140,"Obama, Barack",Northeast,2012-09-02 00:00:00,291125.67
1141,"Obama, Barack",Northeast,2012-09-03 00:00:00,403980.64999999985
1142,"Obama, Barack",Northeast,2012-09-04 00:00:00,746330.17
1143,"Obama, Barack",Northeast,2012-09-05 00:00:00,1103911.8399999999
1144,"Obama, Barack",Northeast,2012-09-06 00:00:00,2354275.3800000013
1145,"Obama, Barack",Northeast,2012-09-07 00:00:00,1556817.7800000005
1146,"Obama, Barack",Northeast,2012-09-08 00:00:00,417496.42
1147,"Obama, Barack",Northeast,2012-09-09 00:00:00,304458.62
1148,"Obama, Barack",Northeast,2012-09-10 00:00:00,781334.6299999999
1149,"Obama, Barack",Northeast,2012-09-11 00:00:00,630813.9800000001
1150,"Obama, Barack",Northeast,2012-09-12 00:00:00,436842.97000000003
1151,"Obama, Barack",Northeast,2012-09-13 00:00:00,851361.4899999999
1152,"Obama, Barack",Northeast,2012-09-14 00:00:00,490788.56999999995
1153,"Obama, Barack",Northeast,2012-09-15 00:00:00,242597.87999999998
1154,"Obama, Barack",Northeast,2012-09-16 00:00:00,259761.39000000004
1155,"Obama, Barack",Northeast,2012-09-17 00:00:00,752135.02
1156,"Obama, Barack",Northeast,2012-09-18 00:00:00,943500.71
1157,"Obama, Barack",Northeast,2012-09-19 00:00:00,688930.6600000001
1158,"Obama, Barack",Northeast,2012-09-20 00:00:00,788138.1199999999
1159,"Obama, Barack",Northeast,2012-09-21 00:00:00,773669.7999999999
1160,"Obama, Barack",Northeast,2012-09-22 00:00:00,244138.68000000002
1161,"Obama, Barack",Northeast,2012-09-23 00:00:00,289396.20999999996
1162,"Obama, Barack",Northeast,2012-09-24 00:00:00,861981.5199999998
1163,"Obama, Barack",Northeast,2012-09-25 00:00:00,1098314.5099999998
1164,"Obama, Barack",Northeast,2012-09-26 00:00:00,622800.95
1165,"Obama, Barack",Northeast,2012-09-27 00:00:00,838688.6499999997
1166,"Obama, Barack",Northeast,2012-09-28 00:00:00,1894843.3300000003
1167,"Obama, Barack",Northeast,2012-09-29 00:00:00,705325.4500000001
1168,"Obama, Barack",Northeast,2012-09-30 00:00:00,1603535.4800000007
1169,"Obama, Barack",Northeast,2012-10-01 00:00:00,271932.81
1170,"Obama, Barack",Northeast,2012-10-02 00:00:00,205676.43
1171,"Obama, Barack",Northeast,2012-10-03 00:00:00,482164.94
1172,"Obama, Barack",Northeast,2012-10-04 00:00:00,486359.92000000004
1173,"Obama, Barack",Northeast,2012-10-05 00:00:00,464213.86
1174,"Obama, Barack",Northeast,2012-10-06 00:00:00,236757.72999999998
1175,"Obama, Barack",Northeast,2012-10-07 00:00:00,292446.05
1176,"Obama, Barack",Northeast,2012-10-08 00:00:00,667033.51
1177,"Obama, Barack",Northeast,2012-10-09 00:00:00,689691.4199999999
1178,"Obama, Barack",Northeast,2012-10-10 00:00:00,554602.8
1179,"Obama, Barack",Northeast,2012-10-11 00:00:00,719365.4999999998
1180,"Obama, Barack",Northeast,2012-10-12 00:00:00,1074229.0699999998
1181,"Obama, Barack",Northeast,2012-10-13 00:00:00,361166.84
1182,"Obama, Barack",Northeast,2012-10-14 00:00:00,388039.19
1183,"Obama, Barack",Northeast,2012-10-15 00:00:00,1177191.62
1184,"Obama, Barack",Northeast,2012-10-16 00:00:00,1437631.9099999997
1185,"Obama, Barack",Northeast,2012-10-17 00:00:00,3121172.04
1186,"Obama, Barack",Northeast,2012-10-18 00:00:00,400139.47
1187,"Obama, Barack",Northeast,2012-10-19 00:00:00,635995.85
1188,"Obama, Barack",Northeast,2012-10-20 00:00:00,214728.70999999996
1189,"Obama, Barack",Northeast,2012-10-21 00:00:00,450246.0799999998
1190,"Obama, Barack",Northeast,2012-10-22 00:00:00,1227096.4900000002
1191,"Obama, Barack",Northeast,2012-10-23 00:00:00,1346425.9100000001
1192,"Obama, Barack",Northeast,2012-10-24 00:00:00,813606.2900000002
1193,"Obama, Barack",Northeast,2012-10-25 00:00:00,593482.4800000001
1194,"Obama, Barack",Northeast,2012-10-26 00:00:00,1200085.75
1195,"Obama, Barack",Northeast,2012-10-27 00:00:00,682087.38
1196,"Obama, Barack",Northeast,2012-10-28 00:00:00,893158.4999999999
1197,"Obama, Barack",Northeast,2012-10-29 00:00:00,764319.6099999999
1198,"Obama, Barack",Northeast,2012-10-30 00:00:00,274659.35000000003
1199,"Obama, Barack",Northeast,2012-10-31 00:00:00,483048.24
1200,"Obama, Barack",Northeast,2012-11-01 00:00:00,992332.61
1201,"Obama, Barack",Northeast,2012-11-02 00:00:00,1467274.3300000003
1202,"Obama, Barack",Northeast,2012-11-03 00:00:00,480597.06
1203,"Obama, Barack",Northeast,2012-11-04 00:00:00,774458.3499999997
1204,"Obama, Barack",Northeast,2012-11-05 00:00:00,315048.18000000005
1205,"Obama, Barack",Northeast,2012-11-06 00:00:00,235738.74
1206,"Obama, Barack",Northeast,2012-11-07 00:00:00,19805.0
1207,"Obama, Barack",Northeast,2012-11-08 00:00:00,2985.0
1208,"Obama, Barack",Northeast,2012-11-09 00:00:00,4631.0
1209,"Obama, Barack",Northeast,2012-11-10 00:00:00,300.0
1210,"Obama, Barack",Northeast,2012-11-12 00:00:00,1500.0
1211,"Obama, Barack",Northeast,2012-11-13 00:00:00,7882.0
1212,"Obama, Barack",Northeast,2012-11-14 00:00:00,31019.2
1213,"Obama, Barack",Northeast,2012-11-15 00:00:00,19602.5
1214,"Obama, Barack",Northeast,2012-11-16 00:00:00,15212.01
1215,"Obama, Barack",Northeast,2012-11-17 00:00:00,3768.0
1216,"Obama, Barack",Northeast,2012-11-18 00:00:00,4425.0
1217,"Obama, Barack",Northeast,2012-11-19 00:00:00,27645.2
1218,"Obama, Barack",Northeast,2012-11-20 00:00:00,3890.0
1219,"Obama, Barack",Northeast,2012-11-21 00:00:00,8850.0
1220,"Obama, Barack",Northeast,2012-11-22 00:00:00,115.0
1221,"Obama, Barack",Northeast,2012-11-23 00:00:00,725.0
1222,"Obama, Barack",Northeast,2012-11-25 00:00:00,45.0
1223,"Obama, Barack",Northeast,2012-11-26 00:00:00,11667.2
1224,"Obama, Barack",Northeast,2012-11-27 00:00:00,8945.0
1225,"Obama, Barack",Northeast,2012-11-28 00:00:00,7649.0
1226,"Obama, Barack",Northeast,2012-11-29 00:00:00,5264.0199999999995
1227,"Obama, Barack",Northeast,2012-11-30 00:00:00,10166.0
1228,"Obama, Barack",Northeast,2012-12-01 00:00:00,3660.0
1229,"Obama, Barack",Northeast,2012-12-02 00:00:00,3345.0
1230,"Obama, Barack",Northeast,2012-12-03 00:00:00,6085.0
1231,"Obama, Barack",Northeast,2012-12-04 00:00:00,1275.0
1232,"Obama, Barack",Northeast,2012-12-05 00:00:00,1590.0
1233,"Obama, Barack",Northeast,2012-12-06 00:00:00,3290.0
1234,"Obama, Barack",Northeast,2012-12-07 00:00:00,250.0
1235,"Obama, Barack",Northeast,2012-12-10 00:00:00,700.0
1236,"Obama, Barack",Northeast,2012-12-11 00:00:00,8454.0
1237,"Obama, Barack",Northeast,2012-12-12 00:00:00,1285.0
1238,"Obama, Barack",Northeast,2012-12-13 00:00:00,1373.0
1239,"Obama, Barack",Northeast,2012-12-14 00:00:00,1735.0
1240,"Obama, Barack",Northeast,2012-12-15 00:00:00,1205.0
1241,"Obama, Barack",Northeast,2012-12-16 00:00:00,970.0
1242,"Obama, Barack",Northeast,2012-12-17 00:00:00,1331.0
1243,"Obama, Barack",Northeast,2012-12-18 00:00:00,4065.0
1244,"Obama, Barack",Northeast,2012-12-19 00:00:00,1745.0
1245,"Obama, Barack",Northeast,2012-12-24 00:00:00,2500.0
1246,"Obama, Barack",South,2011-04-04 00:00:00,179175.0
1247,"Obama, Barack",South,2011-04-05 00:00:00,35619.0
1248,"Obama, Barack",South,2011-04-06 00:00:00,16334.0
1249,"Obama, Barack",South,2011-04-07 00:00:00,26813.0
1250,"Obama, Barack",South,2011-04-08 00:00:00,40088.0
1251,"Obama, Barack",South,2011-04-09 00:00:00,11505.0
1252,"Obama, Barack",South,2011-04-10 00:00:00,5891.0
1253,"Obama, Barack",South,2011-04-11 00:00:00,37348.0
1254,"Obama, Barack",South,2011-04-12 00:00:00,22070.0
1255,"Obama, Barack",South,2011-04-13 00:00:00,58921.0
1256,"Obama, Barack",South,2011-04-14 00:00:00,51073.0
1257,"Obama, Barack",South,2011-04-15 00:00:00,36362.0
1258,"Obama, Barack",South,2011-04-16 00:00:00,8725.0
1259,"Obama, Barack",South,2011-04-17 00:00:00,1853.0
1260,"Obama, Barack",South,2011-04-18 00:00:00,65112.0
1261,"Obama, Barack",South,2011-04-19 00:00:00,58235.0
1262,"Obama, Barack",South,2011-04-20 00:00:00,47341.11
1263,"Obama, Barack",South,2011-04-21 00:00:00,76977.0
1264,"Obama, Barack",South,2011-04-22 00:00:00,84222.0
1265,"Obama, Barack",South,2011-04-23 00:00:00,7460.0
1266,"Obama, Barack",South,2011-04-24 00:00:00,15880.0
1267,"Obama, Barack",South,2011-04-25 00:00:00,77650.0
1268,"Obama, Barack",South,2011-04-26 00:00:00,117151.0
1269,"Obama, Barack",South,2011-04-27 00:00:00,67342.0
1270,"Obama, Barack",South,2011-04-28 00:00:00,186299.12
1271,"Obama, Barack",South,2011-04-29 00:00:00,91081.0
1272,"Obama, Barack",South,2011-04-30 00:00:00,46767.0
1273,"Obama, Barack",South,2011-05-01 00:00:00,47369.0
1274,"Obama, Barack",South,2011-05-02 00:00:00,176856.0
1275,"Obama, Barack",South,2011-05-03 00:00:00,114574.0
1276,"Obama, Barack",South,2011-05-04 00:00:00,88461.1
1277,"Obama, Barack",South,2011-05-05 00:00:00,119909.0
1278,"Obama, Barack",South,2011-05-06 00:00:00,154062.0
1279,"Obama, Barack",South,2011-05-07 00:00:00,49063.0
1280,"Obama, Barack",South,2011-05-08 00:00:00,62680.0
1281,"Obama, Barack",South,2011-05-09 00:00:00,178521.0
1282,"Obama, Barack",South,2011-05-10 00:00:00,109326.0
1283,"Obama, Barack",South,2011-05-11 00:00:00,167538.0
1284,"Obama, Barack",South,2011-05-12 00:00:00,88424.0
1285,"Obama, Barack",South,2011-05-13 00:00:00,132705.12
1286,"Obama, Barack",South,2011-05-14 00:00:00,43943.0
1287,"Obama, Barack",South,2011-05-15 00:00:00,16815.0
1288,"Obama, Barack",South,2011-05-16 00:00:00,61766.0
1289,"Obama, Barack",South,2011-05-17 00:00:00,135912.0
1290,"Obama, Barack",South,2011-05-18 00:00:00,130303.0
1291,"Obama, Barack",South,2011-05-19 00:00:00,47455.0
1292,"Obama, Barack",South,2011-05-20 00:00:00,69971.0
1293,"Obama, Barack",South,2011-05-21 00:00:00,11286.0
1294,"Obama, Barack",South,2011-05-22 00:00:00,16303.0
1295,"Obama, Barack",South,2011-05-23 00:00:00,49522.0
1296,"Obama, Barack",South,2011-05-24 00:00:00,56402.0
1297,"Obama, Barack",South,2011-05-25 00:00:00,74978.0
1298,"Obama, Barack",South,2011-05-26 00:00:00,41088.0
1299,"Obama, Barack",South,2011-05-27 00:00:00,35365.0
1300,"Obama, Barack",South,2011-05-28 00:00:00,6925.0
1301,"Obama, Barack",South,2011-05-29 00:00:00,7105.0
1302,"Obama, Barack",South,2011-05-30 00:00:00,11070.0
1303,"Obama, Barack",South,2011-05-31 00:00:00,90411.0
1304,"Obama, Barack",South,2011-06-01 00:00:00,33381.0
1305,"Obama, Barack",South,2011-06-02 00:00:00,108011.0
1306,"Obama, Barack",South,2011-06-03 00:00:00,104531.0
1307,"Obama, Barack",South,2011-06-04 00:00:00,6055.0
1308,"Obama, Barack",South,2011-06-05 00:00:00,11497.0
1309,"Obama, Barack",South,2011-06-06 00:00:00,46233.0
1310,"Obama, Barack",South,2011-06-07 00:00:00,120839.0
1311,"Obama, Barack",South,2011-06-08 00:00:00,78374.0
1312,"Obama, Barack",South,2011-06-09 00:00:00,114958.0
1313,"Obama, Barack",South,2011-06-10 00:00:00,69746.0
1314,"Obama, Barack",South,2011-06-11 00:00:00,9855.0
1315,"Obama, Barack",South,2011-06-12 00:00:00,8881.0
1316,"Obama, Barack",South,2011-06-13 00:00:00,97829.0
1317,"Obama, Barack",South,2011-06-14 00:00:00,159527.0
1318,"Obama, Barack",South,2011-06-15 00:00:00,200194.69999999998
1319,"Obama, Barack",South,2011-06-16 00:00:00,222558.0
1320,"Obama, Barack",South,2011-06-17 00:00:00,86734.0
1321,"Obama, Barack",South,2011-06-18 00:00:00,27575.0
1322,"Obama, Barack",South,2011-06-19 00:00:00,12936.0
1323,"Obama, Barack",South,2011-06-20 00:00:00,43687.0
1324,"Obama, Barack",South,2011-06-21 00:00:00,110452.0
1325,"Obama, Barack",South,2011-06-22 00:00:00,89380.0
1326,"Obama, Barack",South,2011-06-23 00:00:00,89213.0
1327,"Obama, Barack",South,2011-06-24 00:00:00,25749.0
1328,"Obama, Barack",South,2011-06-25 00:00:00,26149.0
1329,"Obama, Barack",South,2011-06-26 00:00:00,21247.0
1330,"Obama, Barack",South,2011-06-27 00:00:00,108030.4
1331,"Obama, Barack",South,2011-06-28 00:00:00,70094.0
1332,"Obama, Barack",South,2011-06-29 00:00:00,231629.0
1333,"Obama, Barack",South,2011-06-30 00:00:00,952896.0
1334,"Obama, Barack",South,2011-07-01 00:00:00,20603.0
1335,"Obama, Barack",South,2011-07-02 00:00:00,8840.0
1336,"Obama, Barack",South,2011-07-03 00:00:00,2399.0
1337,"Obama, Barack",South,2011-07-04 00:00:00,6646.0
1338,"Obama, Barack",South,2011-07-05 00:00:00,9968.0
1339,"Obama, Barack",South,2011-07-06 00:00:00,14425.5
1340,"Obama, Barack",South,2011-07-07 00:00:00,27754.0
1341,"Obama, Barack",South,2011-07-08 00:00:00,16608.0
1342,"Obama, Barack",South,2011-07-09 00:00:00,1809.0
1343,"Obama, Barack",South,2011-07-10 00:00:00,2450.0
1344,"Obama, Barack",South,2011-07-11 00:00:00,37729.94
1345,"Obama, Barack",South,2011-07-12 00:00:00,32858.0
1346,"Obama, Barack",South,2011-07-13 00:00:00,38926.0
1347,"Obama, Barack",South,2011-07-14 00:00:00,36412.270000000004
1348,"Obama, Barack",South,2011-07-15 00:00:00,30572.0
1349,"Obama, Barack",South,2011-07-16 00:00:00,8073.0
1350,"Obama, Barack",South,2011-07-17 00:00:00,4243.0
1351,"Obama, Barack",South,2011-07-18 00:00:00,48592.0
1352,"Obama, Barack",South,2011-07-19 00:00:00,28752.0
1353,"Obama, Barack",South,2011-07-20 00:00:00,67266.12
1354,"Obama, Barack",South,2011-07-21 00:00:00,54446.0
1355,"Obama, Barack",South,2011-07-22 00:00:00,63144.97
1356,"Obama, Barack",South,2011-07-23 00:00:00,9847.0
1357,"Obama, Barack",South,2011-07-24 00:00:00,9911.0
1358,"Obama, Barack",South,2011-07-25 00:00:00,79545.15
1359,"Obama, Barack",South,2011-07-26 00:00:00,58446.0
1360,"Obama, Barack",South,2011-07-27 00:00:00,32905.62
1361,"Obama, Barack",South,2011-07-28 00:00:00,62164.060000000005
1362,"Obama, Barack",South,2011-07-29 00:00:00,46522.0
1363,"Obama, Barack",South,2011-07-30 00:00:00,16766.0
1364,"Obama, Barack",South,2011-07-31 00:00:00,5848.0
1365,"Obama, Barack",South,2011-08-01 00:00:00,51250.0
1366,"Obama, Barack",South,2011-08-02 00:00:00,45188.11
1367,"Obama, Barack",South,2011-08-03 00:00:00,46803.0
