,cand_nm,economic_region,contb_receipt_dt_format,contb_receipt_amt
1843,"Obama, Barack",Mideast,2012-11-20 00:00:00,4325.0
1844,"Obama, Barack",Mideast,2012-11-21 00:00:00,7450.0
1845,"Obama, Barack",Mideast,2012-11-22 00:00:00,115.0
1846,"Obama, Barack",Mideast,2012-11-23 00:00:00,750.0
1847,"Obama, Barack",Mideast,2012-11-25 00:00:00,45.0
1848,"Obama, Barack",Mideast,2012-11-26 00:00:00,9885.2
1849,"Obama, Barack",Mideast,2012-11-27 00:00:00,6561.0
1850,"Obama, Barack",Mideast,2012-11-28 00:00:00,7937.0
1851,"Obama, Barack",Mideast,2012-11-29 00:00:00,6056.0199999999995
1852,"Obama, Barack",Mideast,2012-11-30 00:00:00,8466.0
1853,"Obama, Barack",Mideast,2012-12-01 00:00:00,3760.0
1854,"Obama, Barack",Mideast,2012-12-02 00:00:00,3145.0
1855,"Obama, Barack",Mideast,2012-12-03 00:00:00,5330.0
1856,"Obama, Barack",Mideast,2012-12-04 00:00:00,3325.0
1857,"Obama, Barack",Mideast,2012-12-05 00:00:00,1300.0
1858,"Obama, Barack",Mideast,2012-12-06 00:00:00,3010.0
1859,"Obama, Barack",Mideast,2012-12-07 00:00:00,750.0
1860,"Obama, Barack",Mideast,2012-12-10 00:00:00,3050.0
1861,"Obama, Barack",Mideast,2012-12-11 00:00:00,8515.0
1862,"Obama, Barack",Mideast,2012-12-12 00:00:00,3861.0
1863,"Obama, Barack",Mideast,2012-12-13 00:00:00,1573.0
1864,"Obama, Barack",Mideast,2012-12-14 00:00:00,1175.0
1865,"Obama, Barack",Mideast,2012-12-15 00:00:00,1005.0
1866,"Obama, Barack",Mideast,2012-12-16 00:00:00,635.0
1867,"Obama, Barack",Mideast,2012-12-17 00:00:00,1141.0
1868,"Obama, Barack",Mideast,2012-12-18 00:00:00,5066.0
1869,"Obama, Barack",Mideast,2012-12-19 00:00:00,1580.0
1870,"Obama, Barack",Mideast,2012-12-24 00:00:00,750.0
1871,"Obama, Barack",New England,2011-04-04 00:00:00,70979.0
1872,"Obama, Barack",New England,2011-04-05 00:00:00,15363.0
1873,"Obama, Barack",New England,2011-04-06 00:00:00,11213.0
1874,"Obama, Barack",New England,2011-04-07 00:00:00,11570.0
1875,"Obama, Barack",New England,2011-04-08 00:00:00,19317.0
1876,"Obama, Barack",New England,2011-04-09 00:00:00,6650.0
1877,"Obama, Barack",New England,2011-04-10 00:00:00,350.0
1878,"Obama, Barack",New England,2011-04-11 00:00:00,4782.0
1879,"Obama, Barack",New England,2011-04-12 00:00:00,22538.46
1880,"Obama, Barack",New England,2011-04-13 00:00:00,12611.0
1881,"Obama, Barack",New England,2011-04-14 00:00:00,4100.0
1882,"Obama, Barack",New England,2011-04-15 00:00:00,20510.0
1883,"Obama, Barack",New England,2011-04-16 00:00:00,2500.0
1884,"Obama, Barack",New England,2011-04-17 00:00:00,1175.0
1885,"Obama, Barack",New England,2011-04-18 00:00:00,50097.0
1886,"Obama, Barack",New England,2011-04-19 00:00:00,6850.0
1887,"Obama, Barack",New England,2011-04-20 00:00:00,30360.0
1888,"Obama, Barack",New England,2011-04-21 00:00:00,35650.0
1889,"Obama, Barack",New England,2011-04-22 00:00:00,15709.0
1890,"Obama, Barack",New England,2011-04-23 00:00:00,1850.0
1891,"Obama, Barack",New England,2011-04-24 00:00:00,555.0
1892,"Obama, Barack",New England,2011-04-25 00:00:00,32290.0
1893,"Obama, Barack",New England,2011-04-26 00:00:00,28999.0
1894,"Obama, Barack",New England,2011-04-27 00:00:00,14280.0
1895,"Obama, Barack",New England,2011-04-28 00:00:00,78234.0
1896,"Obama, Barack",New England,2011-04-29 00:00:00,23453.0
1897,"Obama, Barack",New England,2011-04-30 00:00:00,34075.0
1898,"Obama, Barack",New England,2011-05-01 00:00:00,22750.0
1899,"Obama, Barack",New England,2011-05-02 00:00:00,50229.0
1900,"Obama, Barack",New England,2011-05-03 00:00:00,62091.0
1901,"Obama, Barack",New England,2011-05-04 00:00:00,46855.0
1902,"Obama, Barack",New England,2011-05-05 00:00:00,29429.0
1903,"Obama, Barack",New England,2011-05-06 00:00:00,79462.0
1904,"Obama, Barack",New England,2011-05-07 00:00:00,4750.0
1905,"Obama, Barack",New England,2011-05-08 00:00:00,22600.0
1906,"Obama, Barack",New England,2011-05-09 00:00:00,19006.0
1907,"Obama, Barack",New England,2011-05-10 00:00:00,62930.0
1908,"Obama, Barack",New England,2011-05-11 00:00:00,38227.0
1909,"Obama, Barack",New England,2011-05-12 00:00:00,29142.0
1910,"Obama, Barack",New England,2011-05-13 00:00:00,35672.0
1911,"Obama, Barack",New England,2011-05-14 00:00:00,21528.0
1912,"Obama, Barack",New England,2011-05-15 00:00:00,20085.0
1913,"Obama, Barack",New England,2011-05-16 00:00:00,51547.0
1914,"Obama, Barack",New England,2011-05-17 00:00:00,43482.0
1915,"Obama, Barack",New England,2011-05-18 00:00:00,31230.0
1916,"Obama, Barack",New England,2011-05-19 00:00:00,21127.0
1917,"Obama, Barack",New England,2011-05-20 00:00:00,61630.0
1918,"Obama, Barack",New England,2011-05-21 00:00:00,305.0
1919,"Obama, Barack",New England,2011-05-22 00:00:00,285.0
1920,"Obama, Barack",New England,2011-05-23 00:00:00,60800.0
1921,"Obama, Barack",New England,2011-05-24 00:00:00,20700.0
1922,"Obama, Barack",New England,2011-05-25 00:00:00,26268.0
1923,"Obama, Barack",New England,2011-05-26 00:00:00,35917.0
1924,"Obama, Barack",New England,2011-05-27 00:00:00,21695.0
1925,"Obama, Barack",New England,2011-05-28 00:00:00,1260.0
1926,"Obama, Barack",New England,2011-05-29 00:00:00,125.0
1927,"Obama, Barack",New England,2011-05-31 00:00:00,39375.0
1928,"Obama, Barack",New England,2011-06-01 00:00:00,17700.0
1929,"Obama, Barack",New England,2011-06-02 00:00:00,24425.0
1930,"Obama, Barack",New England,2011-06-03 00:00:00,22183.2
1931,"Obama, Barack",New England,2011-06-04 00:00:00,9650.0
1932,"Obama, Barack",New England,2011-06-05 00:00:00,6215.0
1933,"Obama, Barack",New England,2011-06-06 00:00:00,25937.0
1934,"Obama, Barack",New England,2011-06-07 00:00:00,49285.0
1935,"Obama, Barack",New England,2011-06-08 00:00:00,37063.0
1936,"Obama, Barack",New England,2011-06-09 00:00:00,19180.0
1937,"Obama, Barack",New England,2011-06-10 00:00:00,6052.0
1938,"Obama, Barack",New England,2011-06-11 00:00:00,11825.0
1939,"Obama, Barack",New England,2011-06-12 00:00:00,11695.0
1940,"Obama, Barack",New England,2011-06-13 00:00:00,41821.0
1941,"Obama, Barack",New England,2011-06-14 00:00:00,24840.0
1942,"Obama, Barack",New England,2011-06-15 00:00:00,64720.0
1943,"Obama, Barack",New England,2011-06-16 00:00:00,63956.0
1944,"Obama, Barack",New England,2011-06-17 00:00:00,46527.0
1945,"Obama, Barack",New England,2011-06-18 00:00:00,20465.0
1946,"Obama, Barack",New England,2011-06-19 00:00:00,12460.0
1947,"Obama, Barack",New England,2011-06-20 00:00:00,41462.0
1948,"Obama, Barack",New England,2011-06-21 00:00:00,30502.0
1949,"Obama, Barack",New England,2011-06-22 00:00:00,49149.0
1950,"Obama, Barack",New England,2011-06-23 00:00:00,44685.0
1951,"Obama, Barack",New England,2011-06-24 00:00:00,24911.0
1952,"Obama, Barack",New England,2011-06-25 00:00:00,10939.0
1953,"Obama, Barack",New England,2011-06-26 00:00:00,34785.0
1954,"Obama, Barack",New England,2011-06-27 00:00:00,104128.0
1955,"Obama, Barack",New England,2011-06-28 00:00:00,36815.0
1956,"Obama, Barack",New England,2011-06-29 00:00:00,67198.0
1957,"Obama, Barack",New England,2011-06-30 00:00:00,158605.0
1958,"Obama, Barack",New England,2011-07-01 00:00:00,66155.0
1959,"Obama, Barack",New England,2011-07-02 00:00:00,545.0
1960,"Obama, Barack",New England,2011-07-03 00:00:00,90.0
1961,"Obama, Barack",New England,2011-07-04 00:00:00,455.0
1962,"Obama, Barack",New England,2011-07-05 00:00:00,11295.0
1963,"Obama, Barack",New England,2011-07-06 00:00:00,2009.0
1964,"Obama, Barack",New England,2011-07-07 00:00:00,7040.0
1965,"Obama, Barack",New England,2011-07-08 00:00:00,19400.0
1966,"Obama, Barack",New England,2011-07-09 00:00:00,60.0
1967,"Obama, Barack",New England,2011-07-10 00:00:00,510.0
1968,"Obama, Barack",New England,2011-07-11 00:00:00,16212.0
1969,"Obama, Barack",New England,2011-07-12 00:00:00,6567.12
1970,"Obama, Barack",New England,2011-07-13 00:00:00,7919.0
1971,"Obama, Barack",New England,2011-07-14 00:00:00,22015.0
1972,"Obama, Barack",New England,2011-07-15 00:00:00,4044.0
1973,"Obama, Barack",New England,2011-07-16 00:00:00,3794.0
1974,"Obama, Barack",New England,2011-07-17 00:00:00,583.0
1975,"Obama, Barack",New England,2011-07-18 00:00:00,3426.44
1976,"Obama, Barack",New England,2011-07-19 00:00:00,2902.0
1977,"Obama, Barack",New England,2011-07-20 00:00:00,3050.0
1978,"Obama, Barack",New England,2011-07-21 00:00:00,14092.0
1979,"Obama, Barack",New England,2011-07-22 00:00:00,11444.0
1980,"Obama, Barack",New England,2011-07-23 00:00:00,3250.0
1981,"Obama, Barack",New England,2011-07-24 00:00:00,1379.0
1982,"Obama, Barack",New England,2011-07-25 00:00:00,16028.0
1983,"Obama, Barack",New England,2011-07-26 00:00:00,29973.0
1984,"Obama, Barack",New England,2011-07-27 00:00:00,20747.559999999998
1985,"Obama, Barack",New England,2011-07-28 00:00:00,26492.0
1986,"Obama, Barack",New England,2011-07-29 00:00:00,17425.0
1987,"Obama, Barack",New England,2011-07-30 00:00:00,2777.0
1988,"Obama, Barack",New England,2011-07-31 00:00:00,578.0
1989,"Obama, Barack",New England,2011-08-01 00:00:00,22246.0
1990,"Obama, Barack",New England,2011-08-02 00:00:00,17751.440000000002
1991,"Obama, Barack",New England,2011-08-03 00:00:00,28411.4
1992,"Obama, Barack",New England,2011-08-04 00:00:00,46831.0
1993,"Obama, Barack",New England,2011-08-05 00:00:00,27562.12
1994,"Obama, Barack",New England,2011-08-06 00:00:00,1842.0
1995,"Obama, Barack",New England,2011-08-07 00:00:00,1355.0
1996,"Obama, Barack",New England,2011-08-08 00:00:00,17329.0
1997,"Obama, Barack",New England,2011-08-09 00:00:00,11749.44
1998,"Obama, Barack",New England,2011-08-10 00:00:00,29582.0
1999,"Obama, Barack",New England,2011-08-11 00:00:00,12242.0
2000,"Obama, Barack",New England,2011-08-12 00:00:00,10569.0
2001,"Obama, Barack",New England,2011-08-13 00:00:00,805.0
2002,"Obama, Barack",New England,2011-08-14 00:00:00,7656.0
2003,"Obama, Barack",New England,2011-08-15 00:00:00,31399.0
2004,"Obama, Barack",New England,2011-08-16 00:00:00,23531.0
2005,"Obama, Barack",New England,2011-08-17 00:00:00,20025.0
2006,"Obama, Barack",New England,2011-08-18 00:00:00,6290.0
2007,"Obama, Barack",New England,2011-08-19 00:00:00,5990.5
2008,"Obama, Barack",New England,2011-08-20 00:00:00,639.0
2009,"Obama, Barack",New England,2011-08-21 00:00:00,279.0
2010,"Obama, Barack",New England,2011-08-22 00:00:00,7068.0
2011,"Obama, Barack",New England,2011-08-23 00:00:00,19531.0
2012,"Obama, Barack",New England,2011-08-24 00:00:00,9488.0
2013,"Obama, Barack",New England,2011-08-25 00:00:00,9216.0
2014,"Obama, Barack",New England,2011-08-26 00:00:00,31228.0
2015,"Obama, Barack",New England,2011-08-27 00:00:00,1694.0
2016,"Obama, Barack",New England,2011-08-28 00:00:00,2800.0
2017,"Obama, Barack",New England,2011-08-29 00:00:00,34486.0
2018,"Obama, Barack",New England,2011-08-30 00:00:00,3461.0
2019,"Obama, Barack",New England,2011-08-31 00:00:00,15050.44
2020,"Obama, Barack",New England,2011-09-01 00:00:00,42306.0
2021,"Obama, Barack",New England,2011-09-02 00:00:00,14826.0
2022,"Obama, Barack",New England,2011-09-03 00:00:00,830.0
2023,"Obama, Barack",New England,2011-09-04 00:00:00,2625.0
2024,"Obama, Barack",New England,2011-09-05 00:00:00,10765.0
2025,"Obama, Barack",New England,2011-09-06 00:00:00,12311.0
2026,"Obama, Barack",New England,2011-09-07 00:00:00,40175.0
2027,"Obama, Barack",New England,2011-09-08 00:00:00,39210.12
2028,"Obama, Barack",New England,2011-09-09 00:00:00,43140.619999999995
2029,"Obama, Barack",New England,2011-09-10 00:00:00,23634.0
2030,"Obama, Barack",New England,2011-09-11 00:00:00,26935.0
2031,"Obama, Barack",New England,2011-09-12 00:00:00,51798.0
2032,"Obama, Barack",New England,2011-09-13 00:00:00,64687.0
2033,"Obama, Barack",New England,2011-09-14 00:00:00,82265.0
2034,"Obama, Barack",New England,2011-09-15 00:00:00,49823.58
2035,"Obama, Barack",New England,2011-09-16 00:00:00,61239.0
2036,"Obama, Barack",New England,2011-09-17 00:00:00,7985.0
2037,"Obama, Barack",New England,2011-09-18 00:00:00,8195.0
2038,"Obama, Barack",New England,2011-09-19 00:00:00,81849.0
2039,"Obama, Barack",New England,2011-09-20 00:00:00,29880.0
2040,"Obama, Barack",New England,2011-09-21 00:00:00,29872.0
2041,"Obama, Barack",New England,2011-09-22 00:00:00,33433.0
2042,"Obama, Barack",New England,2011-09-23 00:00:00,55765.119999999995
2043,"Obama, Barack",New England,2011-09-24 00:00:00,52010.0
2044,"Obama, Barack",New England,2011-09-25 00:00:00,13115.0
2045,"Obama, Barack",New England,2011-09-26 00:00:00,110531.0
2046,"Obama, Barack",New England,2011-09-27 00:00:00,120552.0
2047,"Obama, Barack",New England,2011-09-28 00:00:00,142581.0
2048,"Obama, Barack",New England,2011-09-29 00:00:00,93967.0
2049,"Obama, Barack",New England,2011-09-30 00:00:00,167555.0
2050,"Obama, Barack",New England,2011-10-01 00:00:00,23110.5
2051,"Obama, Barack",New England,2011-10-02 00:00:00,3611.0
2052,"Obama, Barack",New England,2011-10-03 00:00:00,80586.42
2053,"Obama, Barack",New England,2011-10-04 00:00:00,3455.0
2054,"Obama, Barack",New England,2011-10-05 00:00:00,7250.0
2055,"Obama, Barack",New England,2011-10-06 00:00:00,8228.0
2056,"Obama, Barack",New England,2011-10-07 00:00:00,15182.0
2057,"Obama, Barack",New England,2011-10-08 00:00:00,1095.0
2058,"Obama, Barack",New England,2011-10-09 00:00:00,647.0
2059,"Obama, Barack",New England,2011-10-10 00:00:00,1072.0
2060,"Obama, Barack",New England,2011-10-11 00:00:00,5607.12
2061,"Obama, Barack",New England,2011-10-12 00:00:00,17560.57
2062,"Obama, Barack",New England,2011-10-13 00:00:00,26426.0
2063,"Obama, Barack",New England,2011-10-14 00:00:00,75853.5
2064,"Obama, Barack",New England,2011-10-15 00:00:00,4332.0
2065,"Obama, Barack",New England,2011-10-16 00:00:00,3805.0
2066,"Obama, Barack",New England,2011-10-17 00:00:00,33361.0
2067,"Obama, Barack",New England,2011-10-18 00:00:00,12047.25
2068,"Obama, Barack",New England,2011-10-19 00:00:00,4619.0
2069,"Obama, Barack",New England,2011-10-20 00:00:00,5978.0
2070,"Obama, Barack",New England,2011-10-21 00:00:00,10652.5
2071,"Obama, Barack",New England,2011-10-22 00:00:00,737.0
2072,"Obama, Barack",New England,2011-10-23 00:00:00,1590.0
2073,"Obama, Barack",New England,2011-10-24 00:00:00,14934.0
2074,"Obama, Barack",New England,2011-10-25 00:00:00,9160.0
2075,"Obama, Barack",New England,2011-10-26 00:00:00,7718.0
2076,"Obama, Barack",New England,2011-10-27 00:00:00,5946.0
2077,"Obama, Barack",New England,2011-10-28 00:00:00,8258.0
2078,"Obama, Barack",New England,2011-10-29 00:00:00,4869.0
2079,"Obama, Barack",New England,2011-10-30 00:00:00,1708.0
2080,"Obama, Barack",New England,2011-10-31 00:00:00,11263.0
2081,"Obama, Barack",New England,2011-11-01 00:00:00,4308.25
2082,"Obama, Barack",New England,2011-11-02 00:00:00,5212.12
2083,"Obama, Barack",New England,2011-11-03 00:00:00,3043.0
2084,"Obama, Barack",New England,2011-11-04 00:00:00,12043.119999999999
2085,"Obama, Barack",New England,2011-11-05 00:00:00,1829.0
2086,"Obama, Barack",New England,2011-11-06 00:00:00,1534.0
2087,"Obama, Barack",New England,2011-11-07 00:00:00,8933.0
2088,"Obama, Barack",New England,2011-11-08 00:00:00,15289.0
2089,"Obama, Barack",New England,2011-11-09 00:00:00,9222.5
2090,"Obama, Barack",New England,2011-11-10 00:00:00,5727.2
2091,"Obama, Barack",New England,2011-11-11 00:00:00,989.75
2092,"Obama, Barack",New England,2011-11-12 00:00:00,1102.5
2093,"Obama, Barack",New England,2011-11-13 00:00:00,2315.75
2094,"Obama, Barack",New England,2011-11-14 00:00:00,13358.15
2095,"Obama, Barack",New England,2011-11-15 00:00:00,10665.9
2096,"Obama, Barack",New England,2011-11-16 00:00:00,13357.25
2097,"Obama, Barack",New England,2011-11-17 00:00:00,10826.05
2098,"Obama, Barack",New England,2011-11-18 00:00:00,34260.9
2099,"Obama, Barack",New England,2011-11-19 00:00:00,8679.25
2100,"Obama, Barack",New England,2011-11-20 00:00:00,5119.5
2101,"Obama, Barack",New England,2011-11-21 00:00:00,10923.25
2102,"Obama, Barack",New England,2011-11-22 00:00:00,30816.5
2103,"Obama, Barack",New England,2011-11-23 00:00:00,21388.25
2104,"Obama, Barack",New England,2011-11-24 00:00:00,1401.0
2105,"Obama, Barack",New England,2011-11-25 00:00:00,6901.0
2106,"Obama, Barack",New England,2011-11-26 00:00:00,4387.25
2107,"Obama, Barack",New England,2011-11-27 00:00:00,3873.4
2108,"Obama, Barack",New England,2011-11-28 00:00:00,39057.8
2109,"Obama, Barack",New England,2011-11-29 00:00:00,11527.0
2110,"Obama, Barack",New England,2011-11-30 00:00:00,65955.25
2111,"Obama, Barack",New England,2011-12-01 00:00:00,61639.6
2112,"Obama, Barack",New England,2011-12-02 00:00:00,27586.75
2113,"Obama, Barack",New England,2011-12-03 00:00:00,14905.0
2114,"Obama, Barack",New England,2011-12-04 00:00:00,5683.5
2115,"Obama, Barack",New England,2011-12-05 00:00:00,22424.9
2116,"Obama, Barack",New England,2011-12-06 00:00:00,15592.65
2117,"Obama, Barack",New England,2011-12-07 00:00:00,27767.0
2118,"Obama, Barack",New England,2011-12-08 00:00:00,17831.0
2119,"Obama, Barack",New England,2011-12-09 00:00:00,61379.0
2120,"Obama, Barack",New England,2011-12-10 00:00:00,7430.0
2121,"Obama, Barack",New England,2011-12-11 00:00:00,7343.0
2122,"Obama, Barack",New England,2011-12-12 00:00:00,51483.0
2123,"Obama, Barack",New England,2011-12-13 00:00:00,33420.0
2124,"Obama, Barack",New England,2011-12-14 00:00:00,18372.0
2125,"Obama, Barack",New England,2011-12-15 00:00:00,18942.0
2126,"Obama, Barack",New England,2011-12-16 00:00:00,35805.0
2127,"Obama, Barack",New England,2011-12-17 00:00:00,4464.0
2128,"Obama, Barack",New England,2011-12-18 00:00:00,1204.23
2129,"Obama, Barack",New England,2011-12-19 00:00:00,35787.0
2130,"Obama, Barack",New England,2011-12-20 00:00:00,37551.94
2131,"Obama, Barack",New England,2011-12-21 00:00:00,32636.2
2132,"Obama, Barack",New England,2011-12-22 00:00:00,47560.0
2133,"Obama, Barack",New England,2011-12-23 00:00:00,25720.41
2134,"Obama, Barack",New England,2011-12-24 00:00:00,3664.0
2135,"Obama, Barack",New England,2011-12-25 00:00:00,6436.0
2136,"Obama, Barack",New England,2011-12-26 00:00:00,21655.8
2137,"Obama, Barack",New England,2011-12-27 00:00:00,40209.0
2138,"Obama, Barack",New England,2011-12-28 00:00:00,47304.47
2139,"Obama, Barack",New England,2011-12-29 00:00:00,83038.0
2140,"Obama, Barack",New England,2011-12-30 00:00:00,159297.15
2141,"Obama, Barack",New England,2011-12-31 00:00:00,145495.6
2142,"Obama, Barack",New England,2012-01-01 00:00:00,3918.6
2143,"Obama, Barack",New England,2012-01-02 00:00:00,9686.0
2144,"Obama, Barack",New England,2012-01-03 00:00:00,1626.0
2145,"Obama, Barack",New England,2012-01-04 00:00:00,12054.0
2146,"Obama, Barack",New England,2012-01-05 00:00:00,6049.0
2147,"Obama, Barack",New England,2012-01-06 00:00:00,6183.0
2148,"Obama, Barack",New England,2012-01-07 00:00:00,5621.0
2149,"Obama, Barack",New England,2012-01-08 00:00:00,11440.0
2150,"Obama, Barack",New England,2012-01-09 00:00:00,8366.0
2151,"Obama, Barack",New England,2012-01-10 00:00:00,9617.23
2152,"Obama, Barack",New England,2012-01-11 00:00:00,16824.0
2153,"Obama, Barack",New England,2012-01-12 00:00:00,47708.0
2154,"Obama, Barack",New England,2012-01-13 00:00:00,13162.0
2155,"Obama, Barack",New England,2012-01-14 00:00:00,11702.5
2156,"Obama, Barack",New England,2012-01-15 00:00:00,4315.0
2157,"Obama, Barack",New England,2012-01-16 00:00:00,4386.0
2158,"Obama, Barack",New England,2012-01-17 00:00:00,20234.870000000003
2159,"Obama, Barack",New England,2012-01-18 00:00:00,27617.61
2160,"Obama, Barack",New England,2012-01-19 00:00:00,22244.77
2161,"Obama, Barack",New England,2012-01-20 00:00:00,24214.0
2162,"Obama, Barack",New England,2012-01-21 00:00:00,4413.5
2163,"Obama, Barack",New England,2012-01-22 00:00:00,7430.11
2164,"Obama, Barack",New England,2012-01-23 00:00:00,24705.12
2165,"Obama, Barack",New England,2012-01-24 00:00:00,42119.0
2166,"Obama, Barack",New England,2012-01-25 00:00:00,28900.22
2167,"Obama, Barack",New England,2012-01-26 00:00:00,42482.0
2168,"Obama, Barack",New England,2012-01-27 00:00:00,18568.0
2169,"Obama, Barack",New England,2012-01-28 00:00:00,15770.0
2170,"Obama, Barack",New England,2012-01-29 00:00:00,9840.0
2171,"Obama, Barack",New England,2012-01-30 00:00:00,41391.0
2172,"Obama, Barack",New England,2012-01-31 00:00:00,76779.51000000001
2173,"Obama, Barack",New England,2012-02-01 00:00:00,47119.12
2174,"Obama, Barack",New England,2012-02-02 00:00:00,36960.34
2175,"Obama, Barack",New England,2012-02-03 00:00:00,27727.88
2176,"Obama, Barack",New England,2012-02-04 00:00:00,6128.0
2177,"Obama, Barack",New England,2012-02-05 00:00:00,8773.0
2178,"Obama, Barack",New England,2012-02-06 00:00:00,27901.5
2179,"Obama, Barack",New England,2012-02-07 00:00:00,16720.5
2180,"Obama, Barack",New England,2012-02-08 00:00:00,20748.5
2181,"Obama, Barack",New England,2012-02-09 00:00:00,23822.5
2182,"Obama, Barack",New England,2012-02-10 00:00:00,55256.9
2183,"Obama, Barack",New England,2012-02-11 00:00:00,46877.75
2184,"Obama, Barack",New England,2012-02-12 00:00:00,32331.6
2185,"Obama, Barack",New England,2012-02-13 00:00:00,48016.0
2186,"Obama, Barack",New England,2012-02-14 00:00:00,35538.3
2187,"Obama, Barack",New England,2012-02-15 00:00:00,67191.5
2188,"Obama, Barack",New England,2012-02-16 00:00:00,51268.0
2189,"Obama, Barack",New England,2012-02-17 00:00:00,56355.5
2190,"Obama, Barack",New England,2012-02-18 00:00:00,24312.0
2191,"Obama, Barack",New England,2012-02-19 00:00:00,10884.0
2192,"Obama, Barack",New England,2012-02-20 00:00:00,35800.2
2193,"Obama, Barack",New England,2012-02-21 00:00:00,96618.0
2194,"Obama, Barack",New England,2012-02-22 00:00:00,77975.0
2195,"Obama, Barack",New England,2012-02-23 00:00:00,52772.229999999996
2196,"Obama, Barack",New England,2012-02-24 00:00:00,116328.5
2197,"Obama, Barack",New England,2012-02-25 00:00:00,37301.05
2198,"Obama, Barack",New England,2012-02-26 00:00:00,28118.760000000002
2199,"Obama, Barack",New England,2012-02-27 00:00:00,75642.5
2200,"Obama, Barack",New England,2012-02-28 00:00:00,48735.0
2201,"Obama, Barack",New England,2012-02-29 00:00:00,102864.76000000001
2202,"Obama, Barack",New England,2012-03-01 00:00:00,89139.5
2203,"Obama, Barack",New England,2012-03-02 00:00:00,56583.130000000005
2204,"Obama, Barack",New England,2012-03-03 00:00:00,33193.0
2205,"Obama, Barack",New England,2012-03-04 00:00:00,18161.5
2206,"Obama, Barack",New England,2012-03-05 00:00:00,46644.0
2207,"Obama, Barack",New England,2012-03-06 00:00:00,72076.0
2208,"Obama, Barack",New England,2012-03-07 00:00:00,73430.25
2209,"Obama, Barack",New England,2012-03-08 00:00:00,67573.0
2210,"Obama, Barack",New England,2012-03-09 00:00:00,45301.0
2211,"Obama, Barack",New England,2012-03-10 00:00:00,14721.5
2212,"Obama, Barack",New England,2012-03-11 00:00:00,48716.0
2213,"Obama, Barack",New England,2012-03-12 00:00:00,58817.5
2214,"Obama, Barack",New England,2012-03-13 00:00:00,69046.5
2215,"Obama, Barack",New England,2012-03-14 00:00:00,42332.89
2216,"Obama, Barack",New England,2012-03-15 00:00:00,47586.75
2217,"Obama, Barack",New England,2012-03-16 00:00:00,59708.0
2218,"Obama, Barack",New England,2012-03-17 00:00:00,10533.0
2219,"Obama, Barack",New England,2012-03-18 00:00:00,31264.25
2220,"Obama, Barack",New England,2012-03-19 00:00:00,30850.5
2221,"Obama, Barack",New England,2012-03-20 00:00:00,48426.22
2222,"Obama, Barack",New England,2012-03-21 00:00:00,24903.0
2223,"Obama, Barack",New England,2012-03-22 00:00:00,39822.0
2224,"Obama, Barack",New England,2012-03-23 00:00:00,39938.5
2225,"Obama, Barack",New England,2012-03-24 00:00:00,25842.0
2226,"Obama, Barack",New England,2012-03-25 00:00:00,19657.5
2227,"Obama, Barack",New England,2012-03-26 00:00:00,88606.5
2228,"Obama, Barack",New England,2012-03-27 00:00:00,99976.8
2229,"Obama, Barack",New England,2012-03-28 00:00:00,91852.0
2230,"Obama, Barack",New England,2012-03-29 00:00:00,107068.97
2231,"Obama, Barack",New England,2012-03-30 00:00:00,150435.26
2232,"Obama, Barack",New England,2012-03-31 00:00:00,236298.4
2233,"Obama, Barack",New England,2012-04-01 00:00:00,15139.6
2234,"Obama, Barack",New England,2012-04-02 00:00:00,22606.75
2235,"Obama, Barack",New England,2012-04-03 00:00:00,62066.0
2236,"Obama, Barack",New England,2012-04-04 00:00:00,7292.0
2237,"Obama, Barack",New England,2012-04-05 00:00:00,27439.5
2238,"Obama, Barack",New England,2012-04-06 00:00:00,31847.39
2239,"Obama, Barack",New England,2012-04-07 00:00:00,5571.0
2240,"Obama, Barack",New England,2012-04-08 00:00:00,3707.5
2241,"Obama, Barack",New England,2012-04-09 00:00:00,39636.0
2242,"Obama, Barack",New England,2012-04-10 00:00:00,10815.5
2243,"Obama, Barack",New England,2012-04-11 00:00:00,17404.5
2244,"Obama, Barack",New England,2012-04-12 00:00:00,30403.5
2245,"Obama, Barack",New England,2012-04-13 00:00:00,43074.5
2246,"Obama, Barack",New England,2012-04-14 00:00:00,9834.0
2247,"Obama, Barack",New England,2012-04-15 00:00:00,8356.5
2248,"Obama, Barack",New England,2012-04-16 00:00:00,29966.0
2249,"Obama, Barack",New England,2012-04-17 00:00:00,27399.5
2250,"Obama, Barack",New England,2012-04-18 00:00:00,20834.0
2251,"Obama, Barack",New England,2012-04-19 00:00:00,45413.2
2252,"Obama, Barack",New England,2012-04-20 00:00:00,45295.0
2253,"Obama, Barack",New England,2012-04-21 00:00:00,16703.12
2254,"Obama, Barack",New England,2012-04-22 00:00:00,16470.0
2255,"Obama, Barack",New England,2012-04-23 00:00:00,50720.5
2256,"Obama, Barack",New England,2012-04-24 00:00:00,77159.0
2257,"Obama, Barack",New England,2012-04-25 00:00:00,64598.0
2258,"Obama, Barack",New England,2012-04-26 00:00:00,43797.0
2259,"Obama, Barack",New England,2012-04-27 00:00:00,65372.74
2260,"Obama, Barack",New England,2012-04-28 00:00:00,35869.0
2261,"Obama, Barack",New England,2012-04-29 00:00:00,31809.0
2262,"Obama, Barack",New England,2012-04-30 00:00:00,219339.25
2263,"Obama, Barack",New England,2012-05-01 00:00:00,14999.0
