,cand_nm,contb_receipt_dt_format,contb_receipt_amt
0,"Obama, Barack",2011-04-04 00:00:00,-5500.0
1,"Obama, Barack",2011-04-08 00:00:00,-500.0
2,"Obama, Barack",2011-04-12 00:00:00,-2500.0
3,"Obama, Barack",2011-04-13 00:00:00,-541.0
4,"Obama, Barack",2011-04-14 00:00:00,-1251.0
5,"Obama, Barack",2011-04-15 00:00:00,-1000.0
6,"Obama, Barack",2011-04-16 00:00:00,-1000.0
7,"Obama, Barack",2011-04-17 00:00:00,-225.0
8,"Obama, Barack",2011-04-20 00:00:00,-1700.0
9,"Obama, Barack",2011-04-26 00:00:00,-6178.0
10,"Obama, Barack",2011-04-27 00:00:00,-1300.0
11,"Obama, Barack",2011-04-29 00:00:00,-1220.0
12,"Obama, Barack",2011-04-30 00:00:00,-5640.0
13,"Obama, Barack",2011-05-03 00:00:00,-575.0
14,"Obama, Barack",2011-05-04 00:00:00,-500.0
15,"Obama, Barack",2011-05-05 00:00:00,-600.0
16,"Obama, Barack",2011-05-06 00:00:00,-1100.0
17,"Obama, Barack",2011-05-07 00:00:00,-100.0
18,"Obama, Barack",2011-05-09 00:00:00,-4882.0
19,"Obama, Barack",2011-05-10 00:00:00,-2440.0
20,"Obama, Barack",2011-05-11 00:00:00,-50.0
21,"Obama, Barack",2011-05-12 00:00:00,-250.0
22,"Obama, Barack",2011-05-13 00:00:00,-25.0
23,"Obama, Barack",2011-05-14 00:00:00,-1340.0
24,"Obama, Barack",2011-05-16 00:00:00,-2150.0
25,"Obama, Barack",2011-05-17 00:00:00,-1175.0
26,"Obama, Barack",2011-05-18 00:00:00,-400.0
27,"Obama, Barack",2011-05-19 00:00:00,-100.0
28,"Obama, Barack",2011-05-20 00:00:00,-4700.0
29,"Obama, Barack",2011-05-21 00:00:00,-1500.0
30,"Obama, Barack",2011-05-24 00:00:00,-1850.0
31,"Obama, Barack",2011-05-25 00:00:00,-3146.0
32,"Obama, Barack",2011-05-26 00:00:00,-798.0
33,"Obama, Barack",2011-05-27 00:00:00,-225.0
34,"Obama, Barack",2011-05-28 00:00:00,-1000.0
35,"Obama, Barack",2011-05-29 00:00:00,-500.0
36,"Obama, Barack",2011-05-30 00:00:00,-2500.0
37,"Obama, Barack",2011-05-31 00:00:00,-300.0
38,"Obama, Barack",2011-06-01 00:00:00,-2950.0
39,"Obama, Barack",2011-06-02 00:00:00,-950.0
40,"Obama, Barack",2011-06-03 00:00:00,-270.0
41,"Obama, Barack",2011-06-04 00:00:00,-2300.0
42,"Obama, Barack",2011-06-06 00:00:00,-1000.0
43,"Obama, Barack",2011-06-07 00:00:00,-3950.0
44,"Obama, Barack",2011-06-08 00:00:00,-2819.0
45,"Obama, Barack",2011-06-09 00:00:00,-600.0
46,"Obama, Barack",2011-06-10 00:00:00,-2030.1
47,"Obama, Barack",2011-06-12 00:00:00,-125.0
48,"Obama, Barack",2011-06-14 00:00:00,-750.0
49,"Obama, Barack",2011-06-15 00:00:00,-31950.0
50,"Obama, Barack",2011-06-16 00:00:00,-1995.0
51,"Obama, Barack",2011-06-17 00:00:00,-2300.0
52,"Obama, Barack",2011-06-18 00:00:00,-2295.0
53,"Obama, Barack",2011-06-20 00:00:00,-6350.0
54,"Obama, Barack",2011-06-21 00:00:00,-2775.0
55,"Obama, Barack",2011-06-22 00:00:00,-10725.0
56,"Obama, Barack",2011-06-23 00:00:00,-11735.0
57,"Obama, Barack",2011-06-24 00:00:00,-3830.0
58,"Obama, Barack",2011-06-25 00:00:00,-4395.0
59,"Obama, Barack",2011-06-27 00:00:00,-152156.46999999997
60,"Obama, Barack",2011-06-28 00:00:00,-23672.429999999997
61,"Obama, Barack",2011-06-29 00:00:00,-113442.59
62,"Obama, Barack",2011-06-30 00:00:00,-124409.94
63,"Obama, Barack",2011-07-01 00:00:00,-9403.0
64,"Obama, Barack",2011-07-02 00:00:00,-205.0
65,"Obama, Barack",2011-07-03 00:00:00,-995.0
66,"Obama, Barack",2011-07-04 00:00:00,-7858.0
67,"Obama, Barack",2011-07-06 00:00:00,-5925.0
68,"Obama, Barack",2011-07-07 00:00:00,-4640.0
69,"Obama, Barack",2011-07-08 00:00:00,-26775.0
70,"Obama, Barack",2011-07-09 00:00:00,-530.0
71,"Obama, Barack",2011-07-10 00:00:00,-6000.0
72,"Obama, Barack",2011-07-11 00:00:00,-5325.0
73,"Obama, Barack",2011-07-12 00:00:00,-10614.0
74,"Obama, Barack",2011-07-13 00:00:00,-4895.8
75,"Obama, Barack",2011-07-14 00:00:00,-5490.0
76,"Obama, Barack",2011-07-15 00:00:00,-4022.15
77,"Obama, Barack",2011-07-18 00:00:00,-5074.98
78,"Obama, Barack",2011-07-19 00:00:00,-7755.0
79,"Obama, Barack",2011-07-20 00:00:00,-2735.0
80,"Obama, Barack",2011-07-21 00:00:00,-1990.0
81,"Obama, Barack",2011-07-22 00:00:00,-1050.0
82,"Obama, Barack",2011-07-23 00:00:00,-125.0
83,"Obama, Barack",2011-07-25 00:00:00,-2710.0
84,"Obama, Barack",2011-07-26 00:00:00,-10820.0
85,"Obama, Barack",2011-07-27 00:00:00,-650.0
86,"Obama, Barack",2011-07-28 00:00:00,-7315.0
87,"Obama, Barack",2011-07-29 00:00:00,-2485.0
88,"Obama, Barack",2011-07-30 00:00:00,-5100.0
89,"Obama, Barack",2011-08-01 00:00:00,-6917.0
90,"Obama, Barack",2011-08-02 00:00:00,-2175.0
91,"Obama, Barack",2011-08-03 00:00:00,-950.0
92,"Obama, Barack",2011-08-04 00:00:00,-2986.0
93,"Obama, Barack",2011-08-05 00:00:00,-5260.0
94,"Obama, Barack",2011-08-08 00:00:00,-3462.0
95,"Obama, Barack",2011-08-09 00:00:00,-2600.0
96,"Obama, Barack",2011-08-10 00:00:00,-6000.0
97,"Obama, Barack",2011-08-11 00:00:00,-75.0
98,"Obama, Barack",2011-08-12 00:00:00,-25.0
99,"Obama, Barack",2011-08-15 00:00:00,-870.0
100,"Obama, Barack",2011-08-16 00:00:00,-700.0
101,"Obama, Barack",2011-08-17 00:00:00,-4682.0
102,"Obama, Barack",2011-08-18 00:00:00,-9190.0
103,"Obama, Barack",2011-08-19 00:00:00,-4663.0
104,"Obama, Barack",2011-08-22 00:00:00,-7545.0
105,"Obama, Barack",2011-08-23 00:00:00,-150.0
106,"Obama, Barack",2011-08-24 00:00:00,-1600.0
107,"Obama, Barack",2011-08-25 00:00:00,-350.0
108,"Obama, Barack",2011-08-26 00:00:00,-100.0
109,"Obama, Barack",2011-08-29 00:00:00,-4343.0
110,"Obama, Barack",2011-08-30 00:00:00,-75.0
111,"Obama, Barack",2011-08-31 00:00:00,-1100.0
112,"Obama, Barack",2011-09-01 00:00:00,-370.0
113,"Obama, Barack",2011-09-02 00:00:00,-20270.0
114,"Obama, Barack",2011-09-03 00:00:00,-1025.0
115,"Obama, Barack",2011-09-06 00:00:00,-1165.0
116,"Obama, Barack",2011-09-07 00:00:00,-2075.0
117,"Obama, Barack",2011-09-08 00:00:00,-650.0
118,"Obama, Barack",2011-09-10 00:00:00,-700.0
119,"Obama, Barack",2011-09-12 00:00:00,-2500.0
120,"Obama, Barack",2011-09-13 00:00:00,-1075.0
121,"Obama, Barack",2011-09-14 00:00:00,-75.0
122,"Obama, Barack",2011-09-15 00:00:00,-485.0
123,"Obama, Barack",2011-09-16 00:00:00,-2440.0
124,"Obama, Barack",2011-09-17 00:00:00,-2200.0
125,"Obama, Barack",2011-09-18 00:00:00,-2662.5
126,"Obama, Barack",2011-09-19 00:00:00,-1450.0
127,"Obama, Barack",2011-09-20 00:00:00,-5380.0
128,"Obama, Barack",2011-09-21 00:00:00,-29764.0
129,"Obama, Barack",2011-09-22 00:00:00,-10442.0
130,"Obama, Barack",2011-09-23 00:00:00,-3045.0
131,"Obama, Barack",2011-09-25 00:00:00,-125.0
132,"Obama, Barack",2011-09-26 00:00:00,-180.0
133,"Obama, Barack",2011-09-27 00:00:00,-7730.0
134,"Obama, Barack",2011-09-28 00:00:00,-1620.0
135,"Obama, Barack",2011-09-29 00:00:00,-4530.0
136,"Obama, Barack",2011-09-30 00:00:00,-36070.0
137,"Obama, Barack",2011-10-01 00:00:00,-1015.0
138,"Obama, Barack",2011-10-03 00:00:00,-3513.6
139,"Obama, Barack",2011-10-04 00:00:00,-44082.0
140,"Obama, Barack",2011-10-05 00:00:00,-2650.0
141,"Obama, Barack",2011-10-06 00:00:00,-17860.0
142,"Obama, Barack",2011-10-07 00:00:00,-11211.0
143,"Obama, Barack",2011-10-08 00:00:00,-13965.0
144,"Obama, Barack",2011-10-10 00:00:00,-11685.0
145,"Obama, Barack",2011-10-11 00:00:00,-6190.0
146,"Obama, Barack",2011-10-12 00:00:00,-8425.0
147,"Obama, Barack",2011-10-13 00:00:00,-6512.0
148,"Obama, Barack",2011-10-14 00:00:00,-3300.0
149,"Obama, Barack",2011-10-15 00:00:00,-389.0
150,"Obama, Barack",2011-10-17 00:00:00,-3990.0
151,"Obama, Barack",2011-10-18 00:00:00,-11440.0
152,"Obama, Barack",2011-10-19 00:00:00,-8425.0
153,"Obama, Barack",2011-10-20 00:00:00,-1050.0
154,"Obama, Barack",2011-10-21 00:00:00,-11090.0
155,"Obama, Barack",2011-10-22 00:00:00,-1000.0
156,"Obama, Barack",2011-10-23 00:00:00,-1000.0
157,"Obama, Barack",2011-10-24 00:00:00,-500.0
158,"Obama, Barack",2011-10-25 00:00:00,-2753.0
159,"Obama, Barack",2011-10-26 00:00:00,-11420.0
160,"Obama, Barack",2011-10-27 00:00:00,-3585.0
161,"Obama, Barack",2011-10-28 00:00:00,-1100.0
162,"Obama, Barack",2011-10-31 00:00:00,-11975.0
163,"Obama, Barack",2011-11-01 00:00:00,-6780.0
164,"Obama, Barack",2011-11-02 00:00:00,-10535.0
165,"Obama, Barack",2011-11-03 00:00:00,-3290.0
166,"Obama, Barack",2011-11-04 00:00:00,-8873.0
167,"Obama, Barack",2011-11-05 00:00:00,-340.0
168,"Obama, Barack",2011-11-08 00:00:00,-14826.0
169,"Obama, Barack",2011-11-09 00:00:00,-24899.0
170,"Obama, Barack",2011-11-10 00:00:00,-1390.0
171,"Obama, Barack",2011-11-11 00:00:00,-4995.0
172,"Obama, Barack",2011-11-12 00:00:00,-1980.0
173,"Obama, Barack",2011-11-14 00:00:00,-2780.0
174,"Obama, Barack",2011-11-15 00:00:00,-2975.0
175,"Obama, Barack",2011-11-16 00:00:00,-2400.0
176,"Obama, Barack",2011-11-17 00:00:00,-1625.0
177,"Obama, Barack",2011-11-18 00:00:00,-5748.0
178,"Obama, Barack",2011-11-21 00:00:00,-498.0
179,"Obama, Barack",2011-11-22 00:00:00,-6167.0
180,"Obama, Barack",2011-11-23 00:00:00,-1100.0
181,"Obama, Barack",2011-11-24 00:00:00,-400.0
182,"Obama, Barack",2011-11-25 00:00:00,-240.0
183,"Obama, Barack",2011-11-28 00:00:00,-5525.0
184,"Obama, Barack",2011-11-29 00:00:00,-13777.0
185,"Obama, Barack",2011-11-30 00:00:00,-2140.0
186,"Obama, Barack",2011-12-01 00:00:00,-450.0
187,"Obama, Barack",2011-12-02 00:00:00,-9236.0
188,"Obama, Barack",2011-12-03 00:00:00,-1120.0
189,"Obama, Barack",2011-12-05 00:00:00,-2800.0
190,"Obama, Barack",2011-12-06 00:00:00,-5765.0
191,"Obama, Barack",2011-12-07 00:00:00,-3493.0
192,"Obama, Barack",2011-12-08 00:00:00,-500.0
193,"Obama, Barack",2011-12-09 00:00:00,-450.0
194,"Obama, Barack",2011-12-10 00:00:00,-5710.0
195,"Obama, Barack",2011-12-12 00:00:00,-1134.0
196,"Obama, Barack",2011-12-13 00:00:00,-985.0
197,"Obama, Barack",2011-12-14 00:00:00,-230.0
198,"Obama, Barack",2011-12-15 00:00:00,-5861.0
199,"Obama, Barack",2011-12-16 00:00:00,-15911.0
200,"Obama, Barack",2011-12-17 00:00:00,-25.0
201,"Obama, Barack",2011-12-18 00:00:00,-18.0
202,"Obama, Barack",2011-12-19 00:00:00,-5740.0
203,"Obama, Barack",2011-12-20 00:00:00,-34223.0
204,"Obama, Barack",2011-12-21 00:00:00,-20382.0
205,"Obama, Barack",2011-12-22 00:00:00,-5956.0
206,"Obama, Barack",2011-12-23 00:00:00,-1790.0
207,"Obama, Barack",2011-12-28 00:00:00,-3459.0
208,"Obama, Barack",2011-12-29 00:00:00,-7981.0
209,"Obama, Barack",2011-12-30 00:00:00,-5815.0
210,"Obama, Barack",2011-12-31 00:00:00,-18721.0
211,"Obama, Barack",2012-01-01 00:00:00,-16205.0
212,"Obama, Barack",2012-01-02 00:00:00,-50.0
213,"Obama, Barack",2012-01-03 00:00:00,-9398.0
214,"Obama, Barack",2012-01-04 00:00:00,-2810.0
215,"Obama, Barack",2012-01-05 00:00:00,-8312.0
216,"Obama, Barack",2012-01-06 00:00:00,-3258.0
217,"Obama, Barack",2012-01-07 00:00:00,-1274.0
218,"Obama, Barack",2012-01-08 00:00:00,-4760.0
219,"Obama, Barack",2012-01-10 00:00:00,-3120.0
220,"Obama, Barack",2012-01-11 00:00:00,-3525.0
221,"Obama, Barack",2012-01-12 00:00:00,-13095.0
222,"Obama, Barack",2012-01-13 00:00:00,-12252.5
223,"Obama, Barack",2012-01-14 00:00:00,-4761.0
224,"Obama, Barack",2012-01-15 00:00:00,-47.0
225,"Obama, Barack",2012-01-16 00:00:00,-3650.0
226,"Obama, Barack",2012-01-17 00:00:00,-12596.0
227,"Obama, Barack",2012-01-18 00:00:00,-1757.0
228,"Obama, Barack",2012-01-19 00:00:00,-5367.0
229,"Obama, Barack",2012-01-20 00:00:00,-12924.0
230,"Obama, Barack",2012-01-21 00:00:00,-40001.0
231,"Obama, Barack",2012-01-22 00:00:00,-113.0
232,"Obama, Barack",2012-01-23 00:00:00,-12079.0
233,"Obama, Barack",2012-01-24 00:00:00,-2434.0
234,"Obama, Barack",2012-01-25 00:00:00,-1663.0
235,"Obama, Barack",2012-01-26 00:00:00,-1990.0
236,"Obama, Barack",2012-01-27 00:00:00,-4695.0
237,"Obama, Barack",2012-01-28 00:00:00,-2700.0
238,"Obama, Barack",2012-01-30 00:00:00,-606.0
239,"Obama, Barack",2012-01-31 00:00:00,-3477.0
240,"Obama, Barack",2012-02-01 00:00:00,-3000.0
241,"Obama, Barack",2012-02-02 00:00:00,-16263.0
242,"Obama, Barack",2012-02-03 00:00:00,-5755.0
243,"Obama, Barack",2012-02-06 00:00:00,-26065.0
244,"Obama, Barack",2012-02-07 00:00:00,-46960.0
245,"Obama, Barack",2012-02-08 00:00:00,-13876.75
246,"Obama, Barack",2012-02-09 00:00:00,-1262.0
247,"Obama, Barack",2012-02-10 00:00:00,-5100.0
248,"Obama, Barack",2012-02-11 00:00:00,-400.0
249,"Obama, Barack",2012-02-12 00:00:00,-5000.0
250,"Obama, Barack",2012-02-13 00:00:00,-15607.0
251,"Obama, Barack",2012-02-14 00:00:00,-15079.5
252,"Obama, Barack",2012-02-15 00:00:00,-3432.0
253,"Obama, Barack",2012-02-16 00:00:00,-5842.5
254,"Obama, Barack",2012-02-17 00:00:00,-11895.0
255,"Obama, Barack",2012-02-18 00:00:00,-115.0
256,"Obama, Barack",2012-02-19 00:00:00,-250.0
257,"Obama, Barack",2012-02-20 00:00:00,-8330.0
258,"Obama, Barack",2012-02-21 00:00:00,-9451.0
259,"Obama, Barack",2012-02-22 00:00:00,-1325.0
260,"Obama, Barack",2012-02-23 00:00:00,-14979.97
261,"Obama, Barack",2012-02-24 00:00:00,-2644.6
262,"Obama, Barack",2012-02-25 00:00:00,-2000.0
263,"Obama, Barack",2012-02-26 00:00:00,-40.0
264,"Obama, Barack",2012-02-27 00:00:00,-6231.0
265,"Obama, Barack",2012-02-28 00:00:00,-21360.0
266,"Obama, Barack",2012-02-29 00:00:00,-21404.0
267,"Obama, Barack",2012-03-01 00:00:00,-12992.0
268,"Obama, Barack",2012-03-02 00:00:00,-16174.0
269,"Obama, Barack",2012-03-05 00:00:00,-1553.4
270,"Obama, Barack",2012-03-06 00:00:00,-8900.119999999999
271,"Obama, Barack",2012-03-07 00:00:00,-8395.0
272,"Obama, Barack",2012-03-08 00:00:00,-28089.44
273,"Obama, Barack",2012-03-09 00:00:00,-17673.25
274,"Obama, Barack",2012-03-10 00:00:00,-5085.0
275,"Obama, Barack",2012-03-11 00:00:00,-2000.0
276,"Obama, Barack",2012-03-12 00:00:00,-9255.0
277,"Obama, Barack",2012-03-13 00:00:00,-8813.0
278,"Obama, Barack",2012-03-14 00:00:00,-2335.0
279,"Obama, Barack",2012-03-15 00:00:00,-4531.0
280,"Obama, Barack",2012-03-16 00:00:00,-2618.0
281,"Obama, Barack",2012-03-19 00:00:00,-6144.0
282,"Obama, Barack",2012-03-20 00:00:00,-12362.0
283,"Obama, Barack",2012-03-21 00:00:00,-8586.0
284,"Obama, Barack",2012-03-22 00:00:00,-6925.0
285,"Obama, Barack",2012-03-23 00:00:00,-1045.0
286,"Obama, Barack",2012-03-26 00:00:00,-8690.0
287,"Obama, Barack",2012-03-27 00:00:00,-7510.0
288,"Obama, Barack",2012-03-28 00:00:00,-20585.0
289,"Obama, Barack",2012-03-29 00:00:00,-14934.0
290,"Obama, Barack",2012-03-30 00:00:00,-12322.25
291,"Obama, Barack",2012-03-31 00:00:00,-8244.0
292,"Obama, Barack",2012-04-02 00:00:00,-4960.0
293,"Obama, Barack",2012-04-03 00:00:00,-7563.0
294,"Obama, Barack",2012-04-04 00:00:00,-29796.89
295,"Obama, Barack",2012-04-05 00:00:00,-8629.0
296,"Obama, Barack",2012-04-06 00:00:00,-7642.75
297,"Obama, Barack",2012-04-09 00:00:00,-45173.25
298,"Obama, Barack",2012-04-10 00:00:00,-14841.0
299,"Obama, Barack",2012-04-11 00:00:00,-9709.0
300,"Obama, Barack",2012-04-12 00:00:00,-9823.0
301,"Obama, Barack",2012-04-13 00:00:00,-26551.5
302,"Obama, Barack",2012-04-14 00:00:00,-350.0
303,"Obama, Barack",2012-04-15 00:00:00,-35.0
304,"Obama, Barack",2012-04-16 00:00:00,-4136.0
305,"Obama, Barack",2012-04-17 00:00:00,-17357.0
306,"Obama, Barack",2012-04-18 00:00:00,-11634.0
307,"Obama, Barack",2012-04-19 00:00:00,-22389.0
308,"Obama, Barack",2012-04-20 00:00:00,-9308.3
309,"Obama, Barack",2012-04-23 00:00:00,-11082.0
310,"Obama, Barack",2012-04-24 00:00:00,-2189.0
311,"Obama, Barack",2012-04-25 00:00:00,-12355.0
312,"Obama, Barack",2012-04-26 00:00:00,-12220.0
313,"Obama, Barack",2012-04-27 00:00:00,-11077.94
314,"Obama, Barack",2012-04-28 00:00:00,-5.0
315,"Obama, Barack",2012-04-30 00:00:00,-59173.76
316,"Obama, Barack",2012-05-01 00:00:00,-26253.0
317,"Obama, Barack",2012-05-02 00:00:00,-11070.0
318,"Obama, Barack",2012-05-03 00:00:00,-7325.0
319,"Obama, Barack",2012-05-04 00:00:00,-5958.0
320,"Obama, Barack",2012-05-05 00:00:00,-50.0
321,"Obama, Barack",2012-05-06 00:00:00,-4940.0
322,"Obama, Barack",2012-05-07 00:00:00,-1760.0
323,"Obama, Barack",2012-05-08 00:00:00,-8263.0
324,"Obama, Barack",2012-05-09 00:00:00,-3658.0
325,"Obama, Barack",2012-05-10 00:00:00,-8118.0
326,"Obama, Barack",2012-05-11 00:00:00,-20794.5
327,"Obama, Barack",2012-05-12 00:00:00,-12370.0
328,"Obama, Barack",2012-05-14 00:00:00,-11221.0
329,"Obama, Barack",2012-05-15 00:00:00,-9328.0
330,"Obama, Barack",2012-05-16 00:00:00,-25042.0
331,"Obama, Barack",2012-05-17 00:00:00,-16392.0
332,"Obama, Barack",2012-05-18 00:00:00,-7791.4
333,"Obama, Barack",2012-05-21 00:00:00,-21195.75
334,"Obama, Barack",2012-05-22 00:00:00,-117432.15999999999
335,"Obama, Barack",2012-05-23 00:00:00,-26420.0
336,"Obama, Barack",2012-05-24 00:00:00,-10960.0
337,"Obama, Barack",2012-05-25 00:00:00,-9056.0
338,"Obama, Barack",2012-05-26 00:00:00,-800.0
339,"Obama, Barack",2012-05-27 00:00:00,-90.0
340,"Obama, Barack",2012-05-28 00:00:00,-20769.0
341,"Obama, Barack",2012-05-29 00:00:00,-19334.0
342,"Obama, Barack",2012-05-30 00:00:00,-3037.0
343,"Obama, Barack",2012-05-31 00:00:00,-41930.85
344,"Obama, Barack",2012-06-01 00:00:00,-15057.0
345,"Obama, Barack",2012-06-02 00:00:00,-112.0
346,"Obama, Barack",2012-06-04 00:00:00,-5891.0
347,"Obama, Barack",2012-06-05 00:00:00,-77237.5
348,"Obama, Barack",2012-06-06 00:00:00,-1456.0
349,"Obama, Barack",2012-06-07 00:00:00,-15657.0
350,"Obama, Barack",2012-06-08 00:00:00,-1759.0
351,"Obama, Barack",2012-06-09 00:00:00,-599.0
352,"Obama, Barack",2012-06-11 00:00:00,-9360.0
353,"Obama, Barack",2012-06-12 00:00:00,-7046.0
354,"Obama, Barack",2012-06-13 00:00:00,-30183.0
355,"Obama, Barack",2012-06-14 00:00:00,-40983.0
356,"Obama, Barack",2012-06-15 00:00:00,-17130.0
357,"Obama, Barack",2012-06-16 00:00:00,-5104.0
358,"Obama, Barack",2012-06-17 00:00:00,-1530.0
359,"Obama, Barack",2012-06-18 00:00:00,-14451.0
360,"Obama, Barack",2012-06-19 00:00:00,-13254.0
361,"Obama, Barack",2012-06-20 00:00:00,-8598.0
362,"Obama, Barack",2012-06-21 00:00:00,-11853.0
363,"Obama, Barack",2012-06-22 00:00:00,-22165.0
364,"Obama, Barack",2012-06-23 00:00:00,-24747.0
365,"Obama, Barack",2012-06-24 00:00:00,-572.0
366,"Obama, Barack",2012-06-25 00:00:00,-31754.0
367,"Obama, Barack",2012-06-26 00:00:00,-3806.0
368,"Obama, Barack",2012-06-27 00:00:00,-12889.119999999999
369,"Obama, Barack",2012-06-28 00:00:00,-11309.0
370,"Obama, Barack",2012-06-29 00:00:00,-11745.5
371,"Obama, Barack",2012-06-30 00:00:00,-19190.75
372,"Obama, Barack",2012-07-01 00:00:00,-7081.0
373,"Obama, Barack",2012-07-02 00:00:00,-36916.5
374,"Obama, Barack",2012-07-03 00:00:00,-1422.0
375,"Obama, Barack",2012-07-04 00:00:00,-7740.0
376,"Obama, Barack",2012-07-05 00:00:00,-13211.0
377,"Obama, Barack",2012-07-06 00:00:00,-25117.2
378,"Obama, Barack",2012-07-07 00:00:00,-850.0
379,"Obama, Barack",2012-07-08 00:00:00,-5035.0
380,"Obama, Barack",2012-07-09 00:00:00,-59629.35999999999
381,"Obama, Barack",2012-07-10 00:00:00,-7354.0
382,"Obama, Barack",2012-07-11 00:00:00,-10371.0
383,"Obama, Barack",2012-07-12 00:00:00,-7072.0
384,"Obama, Barack",2012-07-13 00:00:00,-8143.0
385,"Obama, Barack",2012-07-14 00:00:00,-25.0
386,"Obama, Barack",2012-07-16 00:00:00,-34449.0
387,"Obama, Barack",2012-07-17 00:00:00,-36561.75
388,"Obama, Barack",2012-07-18 00:00:00,-11230.0
389,"Obama, Barack",2012-07-19 00:00:00,-14283.0
390,"Obama, Barack",2012-07-20 00:00:00,-139491.0
391,"Obama, Barack",2012-07-21 00:00:00,-3302.5
392,"Obama, Barack",2012-07-22 00:00:00,-42.0
393,"Obama, Barack",2012-07-23 00:00:00,-20851.5
394,"Obama, Barack",2012-07-24 00:00:00,-47615.0
395,"Obama, Barack",2012-07-25 00:00:00,-3639.5
396,"Obama, Barack",2012-07-26 00:00:00,-2080.0
397,"Obama, Barack",2012-07-27 00:00:00,-20505.0
398,"Obama, Barack",2012-07-28 00:00:00,-5939.25
399,"Obama, Barack",2012-07-29 00:00:00,-5000.0
400,"Obama, Barack",2012-07-30 00:00:00,-22710.5
401,"Obama, Barack",2012-07-31 00:00:00,-19986.0
402,"Obama, Barack",2012-08-01 00:00:00,-17679.0
403,"Obama, Barack",2012-08-02 00:00:00,-28450.5
404,"Obama, Barack",2012-08-03 00:00:00,-7095.0
405,"Obama, Barack",2012-08-04 00:00:00,-500.0
406,"Obama, Barack",2012-08-05 00:00:00,-110.0
407,"Obama, Barack",2012-08-06 00:00:00,-9945.0
408,"Obama, Barack",2012-08-07 00:00:00,-15333.0
409,"Obama, Barack",2012-08-08 00:00:00,-6686.0
410,"Obama, Barack",2012-08-09 00:00:00,-38382.0
411,"Obama, Barack",2012-08-10 00:00:00,-18215.0
412,"Obama, Barack",2012-08-11 00:00:00,-6465.0
413,"Obama, Barack",2012-08-13 00:00:00,-6980.0
414,"Obama, Barack",2012-08-14 00:00:00,-12183.0
